dataset_name,model_num,mutant_type,iter,label
blob,33,ft_1,2,1
blob,33,ft_1,3,1
blob,33,ft_1,4,1
blob,33,ft_2,0,2
blob,33,ft_2,1,2
blob,33,ft_2,2,2
blob,33,ft_2,3,2
blob,33,ft_2,4,2
blob,33,ft_3,0,0
blob,33,ft_3,1,0
blob,33,ft_3,2,0
blob,33,ft_3,3,0
blob,33,ft_3,4,0
blob,33,ft_4,0,4
blob,33,ft_4,1,4
blob,33,ft_4,2,4
blob,33,ft_4,3,4
blob,33,ft_4,4,4
blob,33,ft_5,0,5
blob,33,ft_5,1,5
blob,33,ft_5,2,5
blob,33,ft_5,3,5
blob,33,ft_5,4,5
blob,34,ft_0,0,0
blob,34,ft_0,1,0
blob,34,ft_0,2,0
blob,34,ft_0,3,0
blob,34,ft_0,4,0
blob,34,ft_1,0,0
blob,34,ft_1,1,0
blob,34,ft_1,2,0
blob,34,ft_1,3,0
blob,34,ft_1,4,0
blob,34,ft_2,0,0
blob,34,ft_2,1,0
blob,34,ft_2,2,0
blob,34,ft_2,3,0
blob,34,ft_2,4,0
blob,34,ft_3,0,0
blob,34,ft_3,1,0
blob,34,ft_3,2,0
blob,34,ft_3,3,0
blob,34,ft_3,4,0
blob,34,ft_4,0,4
blob,34,ft_4,1,4
blob,34,ft_4,2,4
blob,34,ft_4,3,4
blob,34,ft_4,4,4
blob,34,ft_5,0,0
blob,34,ft_5,1,0
blob,34,ft_5,2,0
blob,34,ft_5,3,0
blob,34,ft_5,4,0
blob,35,ft_0,0,0
blob,35,ft_0,1,0
blob,35,ft_0,2,0
blob,35,ft_0,3,0
blob,35,ft_0,4,0
blob,35,ft_1,0,0
blob,35,ft_1,1,0
blob,35,ft_1,2,0
blob,35,ft_1,3,0
blob,35,ft_1,4,0
blob,35,ft_2,0,0
blob,35,ft_2,1,0
blob,35,ft_2,2,0
blob,35,ft_2,3,0
blob,35,ft_2,4,0
blob,35,ft_3,0,3
blob,35,ft_3,1,3
blob,35,ft_3,2,3
blob,35,ft_3,3,3
blob,35,ft_3,4,3
blob,35,ft_4,0,0
blob,35,ft_4,1,0
blob,35,ft_4,2,0
blob,35,ft_4,3,0
blob,35,ft_4,4,0
blob,35,ft_5,0,0
blob,35,ft_5,1,0
blob,35,ft_5,2,0
blob,35,ft_5,3,0
blob,35,ft_5,4,0
blob,36,ft_0,0,0
blob,36,ft_0,1,0
blob,36,ft_0,2,0
blob,36,ft_0,3,0
blob,36,ft_0,4,0
blob,36,ft_1,0,0
blob,36,ft_1,1,0
blob,36,ft_1,2,0
blob,36,ft_1,3,0
blob,36,ft_1,4,0
blob,36,ft_2,0,0
blob,36,ft_2,1,0
blob,36,ft_2,2,0
blob,36,ft_2,3,0
blob,36,ft_2,4,0
blob,36,ft_3,0,3
blob,36,ft_3,1,3
blob,36,ft_3,2,3
blob,36,ft_3,3,3
blob,36,ft_3,4,3
blob,36,ft_4,0,4
blob,36,ft_4,1,4
blob,36,ft_4,2,4
blob,36,ft_4,3,4
blob,36,ft_4,4,4
blob,36,ft_5,0,0
blob,36,ft_5,1,0
blob,36,ft_5,2,0
blob,36,ft_5,3,0
blob,36,ft_5,4,0
blob,37,ft_0,0,0
blob,37,ft_0,1,0
blob,37,ft_0,2,0
blob,37,ft_0,3,0
blob,37,ft_0,4,0
blob,37,ft_1,0,1
blob,37,ft_1,1,1
blob,37,ft_1,2,1
blob,37,ft_1,3,1
blob,37,ft_1,4,1
blob,37,ft_2,0,2
blob,37,ft_2,1,2
blob,37,ft_2,2,2
blob,37,ft_2,3,2
blob,37,ft_2,4,2
blob,37,ft_3,0,0
blob,37,ft_3,1,0
blob,37,ft_3,2,0
blob,37,ft_3,3,0
blob,37,ft_3,4,0
blob,37,ft_4,0,4
blob,37,ft_4,1,4
blob,37,ft_4,2,4
blob,37,ft_4,3,4
blob,37,ft_4,4,4
blob,37,ft_5,0,5
blob,37,ft_5,1,5
blob,37,ft_5,2,5
blob,37,ft_5,3,5
blob,37,ft_5,4,5
blob,38,ft_0,0,0
blob,38,ft_0,1,0
blob,38,ft_0,2,0
blob,38,ft_0,3,0
blob,38,ft_0,4,0
blob,38,ft_1,0,0
blob,38,ft_1,1,0
blob,38,ft_1,2,0
blob,38,ft_1,3,0
blob,38,ft_1,4,0
blob,38,ft_2,0,2
blob,38,ft_2,1,2
blob,38,ft_2,2,2
blob,38,ft_2,3,2
blob,38,ft_2,4,2
blob,38,ft_3,0,0
blob,38,ft_3,1,0
blob,38,ft_3,2,0
blob,38,ft_3,3,0
blob,38,ft_3,4,0
blob,38,ft_4,0,0
blob,38,ft_4,1,0
blob,38,ft_4,2,0
blob,38,ft_4,3,0
blob,38,ft_4,4,0
blob,38,ft_5,0,0
blob,38,ft_5,1,0
blob,38,ft_5,2,0
blob,38,ft_5,3,0
blob,38,ft_5,4,0
