dataset_name,model_num,mutant_type,iter,label
mnist,31,ft_0,0,0
mnist,31,ft_0,1,0
mnist,31,ft_0,2,0
mnist,31,ft_0,3,0
mnist,31,ft_0,4,0
mnist,31,ft_1,0,1
mnist,31,ft_1,1,1
mnist,31,ft_1,2,1
mnist,31,ft_1,3,1
mnist,31,ft_1,4,1
mnist,31,ft_2,0,2
mnist,31,ft_2,1,2
mnist,31,ft_2,2,2
mnist,31,ft_2,3,2
mnist,31,ft_2,4,2
mnist,31,ft_3,0,0
mnist,31,ft_3,1,0
mnist,31,ft_3,2,0
mnist,31,ft_3,3,0
mnist,31,ft_3,4,0
mnist,31,ft_4,0,0
mnist,31,ft_4,1,0
mnist,31,ft_4,2,0
mnist,31,ft_4,3,0
mnist,31,ft_4,4,0
mnist,31,ft_5,0,0
mnist,31,ft_5,1,0
mnist,31,ft_5,2,0
mnist,31,ft_5,3,0
mnist,31,ft_5,4,0
mnist,32,ft_0,0,0
mnist,32,ft_0,1,0
mnist,32,ft_0,2,0
mnist,32,ft_0,3,0
mnist,32,ft_0,4,0
mnist,32,ft_1,0,1
mnist,32,ft_1,1,1
mnist,32,ft_1,2,1
mnist,32,ft_1,3,1
mnist,32,ft_1,4,1
mnist,32,ft_2,0,2
mnist,32,ft_2,1,2
mnist,32,ft_2,2,2
mnist,32,ft_2,3,2
mnist,32,ft_2,4,2
mnist,32,ft_3,0,0
mnist,32,ft_3,1,0
mnist,32,ft_3,2,0
mnist,32,ft_3,3,0
mnist,32,ft_3,4,0
mnist,32,ft_4,0,4
mnist,32,ft_4,1,4
mnist,32,ft_4,2,4
mnist,32,ft_4,3,4
mnist,32,ft_4,4,4
mnist,32,ft_5,0,0
mnist,32,ft_5,1,0
mnist,32,ft_5,2,0
mnist,32,ft_5,3,0
mnist,32,ft_5,4,0
mnist,33,ft_0,0,0
mnist,33,ft_0,1,0
mnist,33,ft_0,2,0
mnist,33,ft_0,3,0
mnist,33,ft_0,4,0
mnist,33,ft_1,0,1
mnist,33,ft_1,1,1
mnist,33,ft_1,2,1
mnist,33,ft_1,3,1
mnist,33,ft_1,4,1
mnist,33,ft_2,0,2
mnist,33,ft_2,1,2
mnist,33,ft_2,2,2
mnist,33,ft_2,3,2
mnist,33,ft_2,4,2
mnist,33,ft_3,0,3
mnist,33,ft_3,1,3
mnist,33,ft_3,2,3
mnist,33,ft_3,3,3
mnist,33,ft_3,4,3
mnist,33,ft_4,0,0
mnist,33,ft_4,1,0
mnist,33,ft_4,2,0
mnist,33,ft_4,3,0
mnist,33,ft_4,4,0
mnist,33,ft_5,0,0
mnist,33,ft_5,1,0
mnist,33,ft_5,2,0
mnist,33,ft_5,3,0
mnist,33,ft_5,4,0
mnist,34,ft_0,0,0
mnist,34,ft_0,1,0
mnist,34,ft_0,2,0
mnist,34,ft_0,3,0
mnist,34,ft_0,4,0
mnist,34,ft_1,0,1
mnist,34,ft_1,1,1
mnist,34,ft_1,2,1
mnist,34,ft_1,3,1
mnist,34,ft_1,4,1
mnist,34,ft_2,0,2
mnist,34,ft_2,1,2
mnist,34,ft_2,2,2
mnist,34,ft_2,3,2
mnist,34,ft_2,4,2
mnist,34,ft_3,0,0
mnist,34,ft_3,1,0
mnist,34,ft_3,2,0
mnist,34,ft_3,3,0
mnist,34,ft_3,4,0
mnist,34,ft_4,0,0
mnist,34,ft_4,1,0
mnist,34,ft_4,2,0
mnist,34,ft_4,3,0
mnist,34,ft_4,4,0
mnist,34,ft_5,0,0
mnist,34,ft_5,1,0
mnist,34,ft_5,2,0
mnist,34,ft_5,3,0
mnist,34,ft_5,4,0
mnist,35,ft_0,0,0
mnist,35,ft_0,1,0
mnist,35,ft_0,2,0
mnist,35,ft_0,3,0
mnist,35,ft_0,4,0
mnist,35,ft_1,0,1
mnist,35,ft_1,1,1
mnist,35,ft_1,2,1
mnist,35,ft_1,3,1
mnist,35,ft_1,4,1
mnist,35,ft_2,0,2
mnist,35,ft_2,1,2
mnist,35,ft_2,2,2
mnist,35,ft_2,3,2
mnist,35,ft_2,4,2
mnist,35,ft_3,0,0
mnist,35,ft_3,1,0
mnist,35,ft_3,2,0
mnist,35,ft_3,3,0
mnist,35,ft_3,4,0
mnist,35,ft_4,0,0
mnist,35,ft_4,1,0
mnist,35,ft_4,2,0
mnist,35,ft_4,3,0
mnist,35,ft_4,4,0
mnist,35,ft_5,0,0
mnist,35,ft_5,1,0
mnist,35,ft_5,2,0
mnist,35,ft_5,3,0
mnist,35,ft_5,4,0
mnist,36,ft_0,0,0
mnist,36,ft_0,1,0
mnist,36,ft_0,2,0
mnist,36,ft_0,3,0
mnist,36,ft_0,4,0
mnist,36,ft_1,0,0
mnist,36,ft_1,1,0
mnist,36,ft_1,2,0
mnist,36,ft_1,3,0
mnist,36,ft_1,4,0
mnist,36,ft_2,0,2
mnist,36,ft_2,1,2
mnist,36,ft_2,2,2
mnist,36,ft_2,3,2
mnist,36,ft_2,4,2
mnist,36,ft_3,0,0
mnist,36,ft_3,1,0
mnist,36,ft_3,2,0
mnist,36,ft_3,3,0
mnist,36,ft_3,4,0
mnist,36,ft_4,0,0
mnist,36,ft_4,1,0
mnist,36,ft_4,2,0
mnist,36,ft_4,3,0
mnist,36,ft_4,4,0
mnist,36,ft_5,0,0
mnist,36,ft_5,1,0
mnist,36,ft_5,2,0
mnist,36,ft_5,3,0
mnist,36,ft_5,4,0
mnist,37,ft_0,0,0
mnist,37,ft_0,1,0
mnist,37,ft_0,2,0
mnist,37,ft_0,3,0
mnist,37,ft_0,4,0
mnist,37,ft_1,0,0
mnist,37,ft_1,1,0
mnist,37,ft_1,2,0
mnist,37,ft_1,3,0
mnist,37,ft_1,4,0
mnist,37,ft_2,0,2
mnist,37,ft_2,1,2
mnist,37,ft_2,2,2
mnist,37,ft_2,3,2
mnist,37,ft_2,4,2
mnist,37,ft_3,0,0
mnist,37,ft_3,1,0
mnist,37,ft_3,2,0
mnist,37,ft_3,3,0
mnist,37,ft_3,4,0
mnist,37,ft_4,0,0
mnist,37,ft_4,1,0
mnist,37,ft_4,2,0
mnist,37,ft_4,3,0
mnist,37,ft_4,4,0
mnist,37,ft_5,0,0
mnist,37,ft_5,1,0
mnist,37,ft_5,2,0
mnist,37,ft_5,3,0
mnist,37,ft_5,4,0
mnist,38,ft_0,0,0
mnist,38,ft_0,1,0
mnist,38,ft_0,2,0
mnist,38,ft_0,3,0
mnist,38,ft_0,4,0
mnist,38,ft_1,0,0
mnist,38,ft_1,1,0
mnist,38,ft_1,2,0
mnist,38,ft_1,3,0
mnist,38,ft_1,4,0
mnist,38,ft_2,0,2
mnist,38,ft_2,1,2
mnist,38,ft_2,2,2
mnist,38,ft_2,3,2
mnist,38,ft_2,4,2
mnist,38,ft_3,0,0
mnist,38,ft_3,1,0
mnist,38,ft_3,2,0
mnist,38,ft_3,3,0
mnist,38,ft_3,4,0
mnist,38,ft_4,0,0
mnist,38,ft_4,1,0
mnist,38,ft_4,2,0
mnist,38,ft_4,3,0
mnist,38,ft_4,4,0
mnist,38,ft_5,0,0
mnist,38,ft_5,1,0
mnist,38,ft_5,2,0
mnist,38,ft_5,3,0
mnist,38,ft_5,4,0
mnist,39,ft_0,0,0
mnist,39,ft_0,1,0
mnist,39,ft_0,2,0
mnist,39,ft_0,3,0
mnist,39,ft_0,4,0
mnist,39,ft_1,0,1
mnist,39,ft_1,1,1
mnist,39,ft_1,2,1
mnist,39,ft_1,3,1
mnist,39,ft_1,4,1
mnist,39,ft_2,0,2
mnist,39,ft_2,1,2
mnist,39,ft_2,2,2
mnist,39,ft_2,3,2
mnist,39,ft_2,4,2
mnist,39,ft_3,0,0
mnist,39,ft_3,1,0
mnist,39,ft_3,2,0
mnist,39,ft_3,3,0
mnist,39,ft_3,4,0
mnist,39,ft_4,0,0
mnist,39,ft_4,1,0
mnist,39,ft_4,2,0
mnist,39,ft_4,3,0
mnist,39,ft_4,4,0
mnist,39,ft_5,0,0
mnist,39,ft_5,1,0
mnist,39,ft_5,2,0
mnist,39,ft_5,3,0
mnist,39,ft_5,4,0
mnist,40,ft_0,0,0
mnist,40,ft_0,1,0
mnist,40,ft_0,2,0
mnist,40,ft_0,3,0
mnist,40,ft_0,4,0
mnist,40,ft_1,0,1
mnist,40,ft_1,1,1
mnist,40,ft_1,2,1
mnist,40,ft_1,3,1
mnist,40,ft_1,4,1
mnist,40,ft_2,0,2
mnist,40,ft_2,1,2
mnist,40,ft_2,2,2
mnist,40,ft_2,3,2
mnist,40,ft_2,4,2
mnist,40,ft_3,0,0
mnist,40,ft_3,1,0
mnist,40,ft_3,2,0
mnist,40,ft_3,3,0
mnist,40,ft_3,4,0
mnist,40,ft_4,0,0
mnist,40,ft_4,1,0
mnist,40,ft_4,2,0
mnist,40,ft_4,3,0
mnist,40,ft_4,4,0
mnist,40,ft_5,0,0
mnist,40,ft_5,1,0
mnist,40,ft_5,2,0
mnist,40,ft_5,3,0
mnist,40,ft_5,4,0
mnist,41,ft_0,0,0
mnist,41,ft_0,1,0
mnist,41,ft_0,2,0
mnist,41,ft_0,3,0
mnist,41,ft_0,4,0
mnist,41,ft_1,0,0
mnist,41,ft_1,1,0
mnist,41,ft_1,2,0
mnist,41,ft_1,3,0
mnist,41,ft_1,4,0
mnist,41,ft_2,0,2
mnist,41,ft_2,1,2
mnist,41,ft_2,2,2
mnist,41,ft_2,3,2
mnist,41,ft_2,4,2
mnist,41,ft_3,0,0
mnist,41,ft_3,1,0
mnist,41,ft_3,2,0
mnist,41,ft_3,3,0
mnist,41,ft_3,4,0
mnist,41,ft_4,0,4
mnist,41,ft_4,1,4
mnist,41,ft_4,2,4
mnist,41,ft_4,3,4
mnist,41,ft_4,4,4
mnist,41,ft_5,0,0
mnist,41,ft_5,1,0
mnist,41,ft_5,2,0
mnist,41,ft_5,3,0
mnist,41,ft_5,4,0
mnist,42,ft_0,0,0
mnist,42,ft_0,1,0
mnist,42,ft_0,2,0
mnist,42,ft_0,3,0
mnist,42,ft_0,4,0
mnist,42,ft_1,0,1
mnist,42,ft_1,1,1
mnist,42,ft_1,2,1
mnist,42,ft_1,3,1
mnist,42,ft_1,4,1
mnist,42,ft_2,0,2
mnist,42,ft_2,1,2
mnist,42,ft_2,2,2
mnist,42,ft_2,3,2
mnist,42,ft_2,4,2
mnist,42,ft_3,0,0
mnist,42,ft_3,1,0
mnist,42,ft_3,2,0
mnist,42,ft_3,3,0
mnist,42,ft_3,4,0
mnist,42,ft_4,0,4
mnist,42,ft_4,1,4
mnist,42,ft_4,2,4
mnist,42,ft_4,3,4
mnist,42,ft_4,4,4
mnist,42,ft_5,0,5
mnist,42,ft_5,1,5
mnist,42,ft_5,2,5
mnist,42,ft_5,3,5
mnist,42,ft_5,4,5
mnist,43,ft_0,0,0
mnist,43,ft_0,1,0
mnist,43,ft_0,2,0
mnist,43,ft_0,3,0
mnist,43,ft_0,4,0
mnist,43,ft_1,0,1
mnist,43,ft_1,1,1
mnist,43,ft_1,2,1
mnist,43,ft_1,3,1
mnist,43,ft_1,4,1
mnist,43,ft_2,0,2
mnist,43,ft_2,1,2
mnist,43,ft_2,2,2
mnist,43,ft_2,3,2
mnist,43,ft_2,4,2
mnist,43,ft_3,0,0
mnist,43,ft_3,1,0
mnist,43,ft_3,2,0
mnist,43,ft_3,3,0
mnist,43,ft_3,4,0
mnist,43,ft_4,0,4
mnist,43,ft_4,1,4
mnist,43,ft_4,2,4
mnist,43,ft_4,3,4
mnist,43,ft_4,4,4
mnist,43,ft_5,0,0
mnist,43,ft_5,1,0
mnist,43,ft_5,2,0
mnist,43,ft_5,3,0
mnist,43,ft_5,4,0
mnist,44,ft_0,0,0
mnist,44,ft_0,1,0
mnist,44,ft_0,2,0
mnist,44,ft_0,3,0
mnist,44,ft_0,4,0
mnist,44,ft_1,0,0
mnist,44,ft_1,1,0
mnist,44,ft_1,2,0
mnist,44,ft_1,3,0
mnist,44,ft_1,4,0
mnist,44,ft_2,0,2
mnist,44,ft_2,1,2
mnist,44,ft_2,2,2
mnist,44,ft_2,3,2
mnist,44,ft_2,4,2
mnist,44,ft_3,0,0
mnist,44,ft_3,1,0
mnist,44,ft_3,2,0
mnist,44,ft_3,3,0
mnist,44,ft_3,4,0
mnist,44,ft_4,0,4
mnist,44,ft_4,1,4
mnist,44,ft_4,2,4
mnist,44,ft_4,3,4
mnist,44,ft_4,4,4
mnist,44,ft_5,0,0
mnist,44,ft_5,1,0
mnist,44,ft_5,2,0
mnist,44,ft_5,3,0
mnist,44,ft_5,4,0
mnist,45,ft_0,0,0
mnist,45,ft_0,1,0
mnist,45,ft_0,2,0
mnist,45,ft_0,3,0
mnist,45,ft_0,4,0
mnist,45,ft_1,0,1
mnist,45,ft_1,1,1
mnist,45,ft_1,2,1
mnist,45,ft_1,3,1
mnist,45,ft_1,4,1
mnist,45,ft_2,0,2
mnist,45,ft_2,1,2
mnist,45,ft_2,2,2
mnist,45,ft_2,3,2
mnist,45,ft_2,4,2
mnist,45,ft_3,0,0
mnist,45,ft_3,1,0
mnist,45,ft_3,2,0
mnist,45,ft_3,3,0
mnist,45,ft_3,4,0
mnist,45,ft_4,0,4
mnist,45,ft_4,1,4
mnist,45,ft_4,2,4
mnist,45,ft_4,3,4
mnist,45,ft_4,4,4
mnist,45,ft_5,0,0
mnist,45,ft_5,1,0
mnist,45,ft_5,2,0
mnist,45,ft_5,3,0
mnist,45,ft_5,4,0
mnist,46,ft_0,0,0
mnist,46,ft_0,1,0
mnist,46,ft_0,2,0
mnist,46,ft_0,3,0
mnist,46,ft_0,4,0
mnist,46,ft_1,0,1
mnist,46,ft_1,1,1
mnist,46,ft_1,2,1
mnist,46,ft_1,3,1
mnist,46,ft_1,4,1
mnist,46,ft_2,0,0
mnist,46,ft_2,1,0
mnist,46,ft_2,2,0
mnist,46,ft_2,3,0
mnist,46,ft_2,4,0
mnist,46,ft_3,0,0
mnist,46,ft_3,1,0
mnist,46,ft_3,2,0
mnist,46,ft_3,3,0
mnist,46,ft_3,4,0
mnist,46,ft_4,0,4
mnist,46,ft_4,1,4
mnist,46,ft_4,2,4
mnist,46,ft_4,3,4
mnist,46,ft_4,4,4
mnist,46,ft_5,0,0
mnist,46,ft_5,1,0
mnist,46,ft_5,2,0
mnist,46,ft_5,3,0
mnist,46,ft_5,4,0
mnist,47,ft_0,0,0
mnist,47,ft_0,1,0
mnist,47,ft_0,2,0
mnist,47,ft_0,3,0
mnist,47,ft_0,4,0
mnist,47,ft_1,0,1
mnist,47,ft_1,1,1
mnist,47,ft_1,2,1
mnist,47,ft_1,3,1
mnist,47,ft_1,4,1
mnist,47,ft_2,0,2
mnist,47,ft_2,1,2
mnist,47,ft_2,2,2
mnist,47,ft_2,3,2
mnist,47,ft_2,4,2
mnist,47,ft_3,0,3
mnist,47,ft_3,1,3
mnist,47,ft_3,2,3
mnist,47,ft_3,3,3
mnist,47,ft_3,4,3
mnist,47,ft_4,0,4
mnist,47,ft_4,1,4
mnist,47,ft_4,2,4
mnist,47,ft_4,3,4
mnist,47,ft_4,4,4
mnist,47,ft_5,0,0
mnist,47,ft_5,1,0
mnist,47,ft_5,2,0
mnist,47,ft_5,3,0
mnist,47,ft_5,4,0
mnist,48,ft_0,0,0
mnist,48,ft_0,1,0
mnist,48,ft_0,2,0
mnist,48,ft_0,3,0
mnist,48,ft_0,4,0
mnist,48,ft_1,0,0
mnist,48,ft_1,1,0
mnist,48,ft_1,2,0
mnist,48,ft_1,3,0
mnist,48,ft_1,4,0
mnist,48,ft_2,0,0
mnist,48,ft_2,1,0
mnist,48,ft_2,2,0
mnist,48,ft_2,3,0
mnist,48,ft_2,4,0
mnist,48,ft_3,0,0
mnist,48,ft_3,1,0
mnist,48,ft_3,2,0
mnist,48,ft_3,3,0
mnist,48,ft_3,4,0
mnist,48,ft_4,0,0
mnist,48,ft_4,1,0
mnist,48,ft_4,2,0
mnist,48,ft_4,3,0
mnist,48,ft_4,4,0
mnist,48,ft_5,0,0
mnist,48,ft_5,1,0
mnist,48,ft_5,2,0
mnist,48,ft_5,3,0
mnist,48,ft_5,4,0
mnist,49,ft_0,0,0
mnist,49,ft_0,1,0
mnist,49,ft_0,2,0
mnist,49,ft_0,3,0
mnist,49,ft_0,4,0
mnist,49,ft_1,0,0
mnist,49,ft_1,1,0
mnist,49,ft_1,2,0
mnist,49,ft_1,3,0
mnist,49,ft_1,4,0
mnist,49,ft_2,0,2
mnist,49,ft_2,1,2
mnist,49,ft_2,2,2
mnist,49,ft_2,3,2
mnist,49,ft_2,4,2
mnist,49,ft_3,0,0
mnist,49,ft_3,1,0
mnist,49,ft_3,2,0
mnist,49,ft_3,3,0
mnist,49,ft_3,4,0
mnist,49,ft_4,0,0
mnist,49,ft_4,1,0
mnist,49,ft_4,2,0
mnist,49,ft_4,3,0
mnist,49,ft_4,4,0
mnist,49,ft_5,0,0
mnist,49,ft_5,1,0
mnist,49,ft_5,2,0
mnist,49,ft_5,3,0
mnist,49,ft_5,4,0
mnist,50,ft_0,0,0
mnist,50,ft_0,1,0
mnist,50,ft_0,2,0
mnist,50,ft_0,3,0
mnist,50,ft_0,4,0
mnist,50,ft_1,0,0
mnist,50,ft_1,1,0
mnist,50,ft_1,2,0
mnist,50,ft_1,3,0
mnist,50,ft_1,4,0
mnist,50,ft_2,0,2
mnist,50,ft_2,1,2
mnist,50,ft_2,2,2
mnist,50,ft_2,3,2
mnist,50,ft_2,4,2
mnist,50,ft_3,0,0
mnist,50,ft_3,1,0
mnist,50,ft_3,2,0
mnist,50,ft_3,3,0
mnist,50,ft_3,4,0
mnist,50,ft_4,0,0
mnist,50,ft_4,1,0
mnist,50,ft_4,2,0
mnist,50,ft_4,3,0
mnist,50,ft_4,4,0
mnist,50,ft_5,0,0
mnist,50,ft_5,1,0
mnist,50,ft_5,2,0
mnist,50,ft_5,3,0
mnist,50,ft_5,4,0
mnist,51,ft_0,0,0
mnist,51,ft_0,1,0
mnist,51,ft_0,2,0
mnist,51,ft_0,3,0
mnist,51,ft_0,4,0
mnist,51,ft_1,0,0
mnist,51,ft_1,1,0
mnist,51,ft_1,2,0
mnist,51,ft_1,3,0
mnist,51,ft_1,4,0
mnist,51,ft_2,0,2
mnist,51,ft_2,1,2
mnist,51,ft_2,2,2
mnist,51,ft_2,3,2
mnist,51,ft_2,4,2
mnist,51,ft_3,0,0
mnist,51,ft_3,1,0
mnist,51,ft_3,2,0
mnist,51,ft_3,3,0
mnist,51,ft_3,4,0
mnist,51,ft_4,0,4
mnist,51,ft_4,1,4
mnist,51,ft_4,2,4
mnist,51,ft_4,3,4
mnist,51,ft_4,4,4
mnist,51,ft_5,0,0
mnist,51,ft_5,1,0
mnist,51,ft_5,2,0
mnist,51,ft_5,3,0
mnist,51,ft_5,4,0
mnist,52,ft_0,0,0
mnist,52,ft_0,1,0
mnist,52,ft_0,2,0
mnist,52,ft_0,3,0
mnist,52,ft_0,4,0
mnist,52,ft_1,0,0
mnist,52,ft_1,1,0
mnist,52,ft_1,2,0
mnist,52,ft_1,3,0
mnist,52,ft_1,4,0
mnist,52,ft_2,0,2
mnist,52,ft_2,1,2
mnist,52,ft_2,2,2
mnist,52,ft_2,3,2
mnist,52,ft_2,4,2
mnist,52,ft_3,0,0
mnist,52,ft_3,1,0
mnist,52,ft_3,2,0
mnist,52,ft_3,3,0
mnist,52,ft_3,4,0
mnist,52,ft_4,0,0
mnist,52,ft_4,1,0
mnist,52,ft_4,2,0
mnist,52,ft_4,3,0
mnist,52,ft_4,4,0
mnist,52,ft_5,0,0
mnist,52,ft_5,1,0
mnist,52,ft_5,2,0
mnist,52,ft_5,3,0
mnist,52,ft_5,4,0
mnist,53,ft_0,0,0
mnist,53,ft_0,1,0
mnist,53,ft_0,2,0
mnist,53,ft_0,3,0
mnist,53,ft_0,4,0
mnist,53,ft_1,0,1
mnist,53,ft_1,1,1
mnist,53,ft_1,2,1
mnist,53,ft_1,3,1
mnist,53,ft_1,4,1
mnist,53,ft_2,0,2
mnist,53,ft_2,1,2
mnist,53,ft_2,2,2
mnist,53,ft_2,3,2
mnist,53,ft_2,4,2
mnist,53,ft_3,0,0
mnist,53,ft_3,1,0
mnist,53,ft_3,2,0
mnist,53,ft_3,3,0
mnist,53,ft_3,4,0
mnist,53,ft_4,0,0
mnist,53,ft_4,1,0
mnist,53,ft_4,2,0
mnist,53,ft_4,3,0
mnist,53,ft_4,4,0
mnist,53,ft_5,0,0
mnist,53,ft_5,1,0
mnist,53,ft_5,2,0
mnist,53,ft_5,3,0
mnist,53,ft_5,4,0
mnist,54,ft_0,0,0
mnist,54,ft_0,1,0
mnist,54,ft_0,2,0
mnist,54,ft_0,3,0
mnist,54,ft_0,4,0
mnist,54,ft_1,0,1
mnist,54,ft_1,1,1
mnist,54,ft_1,2,1
mnist,54,ft_1,3,1
mnist,54,ft_1,4,1
mnist,54,ft_2,0,2
mnist,54,ft_2,1,2
mnist,54,ft_2,2,2
mnist,54,ft_2,3,2
mnist,54,ft_2,4,2
mnist,54,ft_3,0,0
mnist,54,ft_3,1,0
mnist,54,ft_3,2,0
mnist,54,ft_3,3,0
mnist,54,ft_3,4,0
mnist,54,ft_4,0,0
mnist,54,ft_4,1,0
mnist,54,ft_4,2,0
mnist,54,ft_4,3,0
mnist,54,ft_4,4,0
mnist,54,ft_5,0,0
mnist,54,ft_5,1,0
mnist,54,ft_5,2,0
mnist,54,ft_5,3,0
mnist,54,ft_5,4,0
mnist,55,ft_0,0,0
mnist,55,ft_0,1,0
mnist,55,ft_0,2,0
mnist,55,ft_0,3,0
mnist,55,ft_0,4,0
mnist,55,ft_1,0,0
mnist,55,ft_1,1,0
mnist,55,ft_1,2,0
mnist,55,ft_1,3,0
mnist,55,ft_1,4,0
mnist,55,ft_2,0,2
mnist,55,ft_2,1,2
mnist,55,ft_2,2,2
mnist,55,ft_2,3,2
mnist,55,ft_2,4,2
mnist,55,ft_3,0,0
mnist,55,ft_3,1,0
mnist,55,ft_3,2,0
mnist,55,ft_3,3,0
mnist,55,ft_3,4,0
mnist,55,ft_4,0,0
mnist,55,ft_4,1,0
mnist,55,ft_4,2,0
mnist,55,ft_4,3,0
mnist,55,ft_4,4,0
mnist,55,ft_5,0,0
mnist,55,ft_5,1,0
mnist,55,ft_5,2,0
mnist,55,ft_5,3,0
mnist,55,ft_5,4,0
mnist,56,ft_0,0,0
mnist,56,ft_0,1,0
mnist,56,ft_0,2,0
mnist,56,ft_0,3,0
mnist,56,ft_0,4,0
mnist,56,ft_1,0,0
mnist,56,ft_1,1,0
mnist,56,ft_1,2,0
mnist,56,ft_1,3,0
mnist,56,ft_1,4,0
mnist,56,ft_2,0,2
mnist,56,ft_2,1,2
mnist,56,ft_2,2,2
mnist,56,ft_2,3,2
mnist,56,ft_2,4,2
mnist,56,ft_3,0,0
mnist,56,ft_3,1,0
mnist,56,ft_3,2,0
mnist,56,ft_3,3,0
mnist,56,ft_3,4,0
mnist,56,ft_4,0,0
mnist,56,ft_4,1,0
mnist,56,ft_4,2,0
mnist,56,ft_4,3,0
mnist,56,ft_4,4,0
mnist,56,ft_5,0,0
mnist,56,ft_5,1,0
mnist,56,ft_5,2,0
mnist,56,ft_5,3,0
mnist,56,ft_5,4,0
mnist,57,ft_0,0,0
mnist,57,ft_0,1,0
mnist,57,ft_0,2,0
mnist,57,ft_0,3,0
mnist,57,ft_0,4,0
mnist,57,ft_1,0,1
mnist,57,ft_1,1,1
mnist,57,ft_1,2,1
mnist,57,ft_1,3,1
mnist,57,ft_1,4,1
mnist,57,ft_2,0,2
mnist,57,ft_2,1,2
mnist,57,ft_2,2,2
mnist,57,ft_2,3,2
mnist,57,ft_2,4,2
mnist,57,ft_3,0,0
mnist,57,ft_3,1,0
mnist,57,ft_3,2,0
mnist,57,ft_3,3,0
mnist,57,ft_3,4,0
mnist,57,ft_4,0,0
mnist,57,ft_4,1,0
mnist,57,ft_4,2,0
mnist,57,ft_4,3,0
mnist,57,ft_4,4,0
mnist,57,ft_5,0,0
mnist,57,ft_5,1,0
mnist,57,ft_5,2,0
mnist,57,ft_5,3,0
mnist,57,ft_5,4,0
mnist,58,ft_0,0,0
mnist,58,ft_0,1,0
mnist,58,ft_0,2,0
mnist,58,ft_0,3,0
mnist,58,ft_0,4,0
mnist,58,ft_1,0,0
mnist,58,ft_1,1,0
mnist,58,ft_1,2,0
mnist,58,ft_1,3,0
mnist,58,ft_1,4,0
mnist,58,ft_2,0,2
mnist,58,ft_2,1,2
mnist,58,ft_2,2,2
mnist,58,ft_2,3,2
mnist,58,ft_2,4,2
mnist,58,ft_3,0,3
mnist,58,ft_3,1,3
mnist,58,ft_3,2,3
mnist,58,ft_3,3,3
mnist,58,ft_3,4,3
mnist,58,ft_4,0,0
mnist,58,ft_4,1,0
mnist,58,ft_4,2,0
mnist,58,ft_4,3,0
mnist,58,ft_4,4,0
mnist,58,ft_5,0,0
mnist,58,ft_5,1,0
mnist,58,ft_5,2,0
mnist,58,ft_5,3,0
mnist,58,ft_5,4,0
mnist,59,ft_0,0,0
mnist,59,ft_0,1,0
mnist,59,ft_0,2,0
mnist,59,ft_0,3,0
mnist,59,ft_0,4,0
mnist,59,ft_1,0,0
mnist,59,ft_1,1,0
mnist,59,ft_1,2,0
mnist,59,ft_1,3,0
mnist,59,ft_1,4,0
mnist,59,ft_2,0,2
mnist,59,ft_2,1,2
mnist,59,ft_2,2,2
mnist,59,ft_2,3,2
mnist,59,ft_2,4,2
mnist,59,ft_3,0,0
mnist,59,ft_3,1,0
mnist,59,ft_3,2,0
mnist,59,ft_3,3,0
mnist,59,ft_3,4,0
mnist,59,ft_4,0,0
mnist,59,ft_4,1,0
mnist,59,ft_4,2,0
mnist,59,ft_4,3,0
mnist,59,ft_4,4,0
mnist,59,ft_5,0,0
mnist,59,ft_5,1,0
mnist,59,ft_5,2,0
mnist,59,ft_5,3,0
mnist,59,ft_5,4,0
mnist,60,ft_0,0,0
mnist,60,ft_0,1,0
mnist,60,ft_0,2,0
mnist,60,ft_0,3,0
mnist,60,ft_0,4,0
mnist,60,ft_1,0,1
mnist,60,ft_1,1,1
mnist,60,ft_1,2,1
mnist,60,ft_1,3,1
mnist,60,ft_1,4,1
mnist,60,ft_2,0,2
mnist,60,ft_2,1,2
mnist,60,ft_2,2,2
mnist,60,ft_2,3,2
mnist,60,ft_2,4,2
mnist,60,ft_3,0,0
mnist,60,ft_3,1,0
mnist,60,ft_3,2,0
mnist,60,ft_3,3,0
mnist,60,ft_3,4,0
mnist,60,ft_4,0,0
mnist,60,ft_4,1,0
mnist,60,ft_4,2,0
mnist,60,ft_4,3,0
mnist,60,ft_4,4,0
mnist,60,ft_5,0,0
mnist,60,ft_5,1,0
mnist,60,ft_5,2,0
mnist,60,ft_5,3,0
mnist,60,ft_5,4,0
mnist,61,ft_0,0,0
mnist,61,ft_0,1,0
mnist,61,ft_0,2,0
mnist,61,ft_0,3,0
mnist,61,ft_0,4,0
mnist,61,ft_1,0,0
mnist,61,ft_1,1,0
mnist,61,ft_1,2,0
mnist,61,ft_1,3,0
mnist,61,ft_1,4,0
mnist,61,ft_2,0,2
mnist,61,ft_2,1,2
mnist,61,ft_2,2,2
mnist,61,ft_2,3,2
mnist,61,ft_2,4,2
mnist,61,ft_3,0,0
mnist,61,ft_3,1,0
mnist,61,ft_3,2,0
mnist,61,ft_3,3,0
mnist,61,ft_3,4,0
mnist,61,ft_4,0,0
mnist,61,ft_4,1,0
mnist,61,ft_4,2,0
mnist,61,ft_4,3,0
mnist,61,ft_4,4,0
mnist,61,ft_5,0,0
mnist,61,ft_5,1,0
mnist,61,ft_5,2,0
mnist,61,ft_5,3,0
mnist,61,ft_5,4,0
mnist,62,ft_0,0,0
