dataset_name,model_num,mutant_type,iter,label
cifar10,29,ft_0,2,0
cifar10,29,ft_0,3,0
cifar10,29,ft_0,4,0
cifar10,29,ft_1,0,0
cifar10,29,ft_1,1,0
cifar10,29,ft_1,2,0
cifar10,29,ft_1,3,0
cifar10,29,ft_1,4,0
cifar10,29,ft_2,0,2
cifar10,29,ft_2,1,2
cifar10,29,ft_2,2,2
cifar10,29,ft_2,3,2
cifar10,29,ft_2,4,2
cifar10,29,ft_3,0,0
cifar10,29,ft_3,1,0
cifar10,29,ft_3,2,0
cifar10,29,ft_3,3,0
cifar10,29,ft_3,4,0
cifar10,29,ft_4,0,0
cifar10,29,ft_4,1,0
cifar10,29,ft_4,2,0
cifar10,29,ft_4,3,0
cifar10,29,ft_4,4,0
cifar10,29,ft_5,0,0
cifar10,29,ft_5,1,0
cifar10,29,ft_5,2,0
cifar10,29,ft_5,3,0
cifar10,29,ft_5,4,0
cifar10,30,ft_0,0,0
cifar10,30,ft_0,1,0
cifar10,30,ft_0,2,0
cifar10,30,ft_0,3,0
cifar10,30,ft_0,4,0
cifar10,30,ft_1,0,1
cifar10,30,ft_1,1,1
cifar10,30,ft_1,2,1
cifar10,30,ft_1,3,1
cifar10,30,ft_1,4,1
cifar10,30,ft_2,0,2
cifar10,30,ft_2,1,2
cifar10,30,ft_2,2,2
cifar10,30,ft_2,3,2
cifar10,30,ft_2,4,2
cifar10,30,ft_3,0,0
cifar10,30,ft_3,1,0
cifar10,30,ft_3,2,0
cifar10,30,ft_3,3,0
cifar10,30,ft_3,4,0
cifar10,30,ft_4,0,0
cifar10,30,ft_4,1,0
cifar10,30,ft_4,2,0
cifar10,30,ft_4,3,0
cifar10,30,ft_4,4,0
cifar10,30,ft_5,0,0
cifar10,30,ft_5,1,0
cifar10,30,ft_5,2,0
cifar10,30,ft_5,3,0
cifar10,30,ft_5,4,0
cifar10,31,ft_0,0,0
cifar10,31,ft_0,1,0
cifar10,31,ft_0,2,0
cifar10,31,ft_0,3,0
cifar10,31,ft_0,4,0
cifar10,31,ft_1,0,0
cifar10,31,ft_1,1,0
cifar10,31,ft_1,2,0
cifar10,31,ft_1,3,0
cifar10,31,ft_1,4,0
cifar10,31,ft_2,0,2
cifar10,31,ft_2,1,2
cifar10,31,ft_2,2,2
cifar10,31,ft_2,3,2
cifar10,31,ft_2,4,2
cifar10,31,ft_3,0,0
cifar10,31,ft_3,1,0
cifar10,31,ft_3,2,0
cifar10,31,ft_3,3,0
cifar10,31,ft_3,4,0
cifar10,31,ft_4,0,0
cifar10,31,ft_4,1,0
cifar10,31,ft_4,2,0
cifar10,31,ft_4,3,0
cifar10,31,ft_4,4,0
cifar10,31,ft_5,0,0
cifar10,31,ft_5,1,0
cifar10,31,ft_5,2,0
cifar10,31,ft_5,3,0
cifar10,31,ft_5,4,0
cifar10,32,ft_0,0,0
cifar10,32,ft_0,1,0
cifar10,32,ft_0,2,0
cifar10,32,ft_0,3,0
cifar10,32,ft_0,4,0
cifar10,32,ft_1,0,1
cifar10,32,ft_1,1,1
cifar10,32,ft_1,2,1
cifar10,32,ft_1,3,1
cifar10,32,ft_1,4,1
cifar10,32,ft_2,0,2
cifar10,32,ft_2,1,2
cifar10,32,ft_2,2,2
cifar10,32,ft_2,3,2
cifar10,32,ft_2,4,2
cifar10,32,ft_3,0,0
cifar10,32,ft_3,1,0
cifar10,32,ft_3,2,0
cifar10,32,ft_3,3,0
cifar10,32,ft_3,4,0
cifar10,32,ft_4,0,0
cifar10,32,ft_4,1,0
cifar10,32,ft_4,2,0
cifar10,32,ft_4,3,0
cifar10,32,ft_4,4,0
cifar10,32,ft_5,0,0
cifar10,32,ft_5,1,0
cifar10,32,ft_5,2,0
cifar10,32,ft_5,3,0
cifar10,32,ft_5,4,0
cifar10,33,ft_0,0,0
cifar10,33,ft_0,1,0
cifar10,33,ft_0,2,0
cifar10,33,ft_0,3,0
cifar10,33,ft_0,4,0
cifar10,33,ft_1,0,1
cifar10,33,ft_1,1,1
cifar10,33,ft_1,2,1
cifar10,33,ft_1,3,1
cifar10,33,ft_1,4,1
cifar10,33,ft_2,0,2
cifar10,33,ft_2,1,2
cifar10,33,ft_2,2,2
cifar10,33,ft_2,3,2
cifar10,33,ft_2,4,2
cifar10,33,ft_3,0,0
cifar10,33,ft_3,1,0
cifar10,33,ft_3,2,0
cifar10,33,ft_3,3,0
cifar10,33,ft_3,4,0
cifar10,33,ft_4,0,0
cifar10,33,ft_4,1,0
cifar10,33,ft_4,2,0
cifar10,33,ft_4,3,0
cifar10,33,ft_4,4,0
cifar10,33,ft_5,0,0
cifar10,33,ft_5,1,0
cifar10,33,ft_5,2,0
cifar10,33,ft_5,3,0
cifar10,33,ft_5,4,0
cifar10,34,ft_0,0,0
cifar10,34,ft_0,1,0
cifar10,34,ft_0,2,0
cifar10,34,ft_0,3,0
cifar10,34,ft_0,4,0
cifar10,34,ft_1,0,0
cifar10,34,ft_1,1,0
cifar10,34,ft_1,2,0
cifar10,34,ft_1,3,0
cifar10,34,ft_1,4,0
cifar10,34,ft_2,0,2
cifar10,34,ft_2,1,2
cifar10,34,ft_2,2,2
cifar10,34,ft_2,3,2
cifar10,34,ft_2,4,2
cifar10,34,ft_3,0,0
cifar10,34,ft_3,1,0
cifar10,34,ft_3,2,0
cifar10,34,ft_3,3,0
cifar10,34,ft_3,4,0
cifar10,34,ft_4,0,0
cifar10,34,ft_4,1,0
cifar10,34,ft_4,2,0
cifar10,34,ft_4,3,0
cifar10,34,ft_4,4,0
cifar10,34,ft_5,0,0
cifar10,34,ft_5,1,0
cifar10,34,ft_5,2,0
cifar10,34,ft_5,3,0
cifar10,34,ft_5,4,0
